budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return,release_day
72000000.0,197,Braveheart,20.755149,1995-05-24,210000000.0,Braveheart,7.7,3404.0,,"['Action', 'Drama', 'History', 'War']",Icon Entertainment International,The Ladd Company,B.H. Finance C.V.,William Wallace,Mel Gibson,Mel Gibson,1995,2.9166666666666665,miã©rcoles
1300000.0,103,Taxi Driver,14.092713,1976-02-07,28262574.0,Taxi Driver,8.1,2632.0,,"['Crime', 'Drama']",Columbia Pictures Corporation,Italo/Judeo Productions,Bill/Phillips,Travis Bickle,Robert De Niro,Martin Scorsese,1976,21.74044153846154,sã¡bado
7500000.0,33542,紅番區,12.314278,1995-01-30,32392047.0,Rumble in the Bronx,6.5,245.0,,"['Crime', 'Action', 'Comedy', 'Thriller']",New Line Cinema,Golden Harvest Company,,Keung,Jackie Chan,Stanley Tong,1995,4.3189396,lunes
35000000.0,43566,Before and After,2.938293,1996-02-23,0.0,Before and After,5.8,37.0,,"['Drama', 'Thriller']",Caravan Pictures,Hollywood Pictures,,Dr. Carolyn Ryan,Meryl Streep,Barbet Schroeder,1996,0.0,viernes
0.0,71754,Margaret's Museum,0.372697,1995-09-13,0.0,Margaret's Museum,7.5,2.0,,['Drama'],Téléfilm Canada,Skyline Films,Malofilm,Margaret MacNeil,Helena Bonham Carter,Mort Ransen,1995,0.0,miã©rcoles
13365000.0,43612,Le Bonheur est dans le pré,1.254885,1995-01-31,0.0,Happiness Is in the Field,7.0,23.0,,['Comedy'],France 2 Cinéma,France 3 Cinéma,StudioCanal,Francis Bergeade,Michel Serrault,Étienne Chatiliez,1995,0.0,martes
0.0,51352,Anne Frank Remembered,0.243986,1995-06-08,1.0,Anne Frank Remembered,7.3,4.0,,"['Documentary', 'Drama', 'Foreign']",,,,Narration (voice),Kenneth Branagh,Jon Blair,1995,0.0,jueves
0.0,16934,The Young Poisoner's Handbook,6.178497,1995-01-20,0.0,The Young Poisoner's Handbook,6.9,19.0,,"['Comedy', 'Crime', 'Drama']",Bavaria Film and Television Fund,,,Young Graham,Tobias Arnold,Benjamin Ross,1995,0.0,viernes
0.0,10324,If Lucy Fell,2.891918,1996-03-08,0.0,If Lucy Fell,5.4,11.0,,"['Comedy', 'Romance']",TriStar Pictures,Motion Picture Corporation of America (MPCA),,Lucy,Sarah Jessica Parker,Eric Schaeffer,1996,0.0,viernes
25000000.0,78406,Steal Big Steal Little,1.522412,1995-09-29,6278139.0,Steal Big Steal Little,5.1,7.0,,"['Comedy', 'Drama']",Savoy Pictures,,,Ruben Martinez / Robby Martin,Andy García,Andrew Davis,1995,0.25112556,viernes
0.0,55731,Race the Sun,1.317878,1996-03-22,0.0,Race the Sun,5.2,21.0,,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family']",TriStar Pictures,,,Miss Sandra Beecher,Halle Berry,Charles T. Kanganis,1996,0.0,viernes
0.0,32119,The Boys of St. Vincent,0.86539,1992-12-06,0.0,The Boys of St. Vincent,7.0,7.0,,['Drama'],,,,Brother Peter Lavin,Henry Czerny,John N. Smith,1992,0.0,domingo
40000000.0,11066,Boomerang,6.506983,1992-06-30,70100000.0,Boomerang,5.4,139.0,,"['Comedy', 'Romance']",Paramount Pictures,,,Marcus Graham,Eddie Murphy,Reginald Hudlin,1992,1.7525,martes
0.0,11104,重慶森林,6.778979,1994-07-14,0.0,Chungking Express,7.9,249.0,,"['Drama', 'Comedy', 'Romance']",Jet Tone Production,The Criterion Collection,,Woman in blonde wig,Brigitte Lin,Wong Kar-wai,1994,0.0,jueves
0.0,37975,L'uomo delle stelle,1.702639,1995-09-21,0.0,The Star Maker,6.8,29.0,,"['Drama', 'Romance']",Cecchi Gori Group Tiger Cinematografica,,,Joe Morelli,Sergio Castellitto,Giuseppe Tornatore,1995,0.0,jueves
7000000.0,2074,Flirting with Disaster,5.579088,1996-03-22,14702438.0,Flirting with Disaster,6.3,66.0,,"['Comedy', 'Romance']",Miramax Films,,,Mel Coplin,Ben Stiller,David O. Russell,1996,2.100348285714286,viernes
17000000.0,27793,The NeverEnding Story III,6.252377,1994-10-26,0.0,The Neverending Story III: Escape from Fantasia,4.4,105.0,The Neverending Story Collection,['Fantasy'],Studio Babelsberg,Dieter Geissler Filmproduktion,Cinevox Filmproduktion GmbH,Bastian Bux,Jason James Richter,Peter MacDonald,1994,0.0,miã©rcoles
0.0,44284,صمت القصور,0.406754,1994-09-30,0.0,The Silences of the Palace,4.3,3.0,,['Drama'],Canal Horizons,Mat Films,Cinétéléfilms,Khedija,Amel Hedhili,Moufida Tlatli,1994,0.0,viernes
0.0,290157,Jupiter's Wife,0.001178,1995-01-01,0.0,Jupiter's Wife,0.0,0.0,,,,,,Herself,Maggie Cogan,Michel Negroponte,1995,0.0,domingo
0.0,110972,Pie in the Sky,0.699066,1996-02-09,0.0,Pie in the Sky,7.0,2.0,,"['Comedy', 'Romance']",,,,Charlie Dunlap,Josh Charles,Bryan Gordon,1996,0.0,viernes
0.0,32622,Angela,2.197439,1995-01-01,0.0,Angela,5.6,9.0,,"['Comedy', 'Drama']",,,,,Miranda Rhyne,Rebecca Miller,1995,0.0,domingo
0.0,73067,Frankie Starlight,0.637554,1995-11-22,0.0,Frankie Starlight,5.4,4.0,,"['Drama', 'Romance', 'War']",Fine Line Features,Channel Four Films,Bórd Scannán na hÉireann,Terry Klout,Matt Dillon,Michael Lindsay-Hogg,1995,0.0,miã©rcoles
50000000.0,11863,Jade,11.418917,1995-10-13,9851610.0,Jade,5.1,45.0,,"['Action', 'Thriller', 'Mystery', 'Romance']",Paramount Pictures,,,David Corelli,David Caruso,William Friedkin,1995,0.1970322,viernes
0.0,55475,Nueba Yol,0.291021,1995-08-16,0.0,Nueba Yol,5.5,1.0,,"['Comedy', 'Drama', 'Romance']",Cigua Films,D'Pelicula,,Balbuena,Luisito Marti,Ángel Muñiz,1995,0.0,miã©rcoles
0.0,124636,Sonic Outlaws,0.001838,1995-08-01,0.0,Sonic Outlaws,0.0,0.0,,"['Music', 'Documentary']",,,,,Lloyd Dunn,Craig Baldwin,1995,0.0,martes
0.0,9101,Down Periscope,5.184977,1996-03-01,0.0,Down Periscope,5.6,110.0,,['Comedy'],Twentieth Century Fox Film Corporation,,,"Lt. Commander Thomas ""Tom"" Dodge",Kelsey Grammer,David S. Ward,1996,0.0,viernes
0.0,123360,From the Journals of Jean Seberg,0.276401,1995-09-08,0.0,From the Journals of Jean Seberg,6.5,2.0,,['Documentary'],Couch Potatoe Productions,,,Herself,Jean Seberg,Mark Rappaport,1995,0.0,viernes
0.0,5757,Man of the Year,0.540436,1995-09-15,209935.0,Man of the Year,3.8,2.0,,['Comedy'],,,,Dirk,Dirk Shafer,Dirk Shafer,1995,0.0,viernes
0.0,39428,The Neon Bible,0.370342,1995-08-23,0.0,The Neon Bible,7.2,5.0,,['Drama'],Channel Four Films,Academy,Mayfair Films,David (Aged 15),Jacob Tierney,Terence Davies,1995,0.0,miã©rcoles
0.0,124639,Target,0.001205,1995-08-01,0.0,Target,0.0,0.0,,,,,,,,Sandip Ray,1995,0.0,martes
60000000.0,9302,Up Close & Personal,3.402749,1996-03-01,0.0,Up Close & Personal,5.9,51.0,,"['Drama', 'Romance']",Cinergi Pictures Entertainment,Touchstone Pictures,,Warren Justice,Robert Redford,Jon Avnet,1996,0.0,viernes
31000000.0,11000,The Birdcage,6.49968,1996-03-08,185260553.0,The Birdcage,6.7,303.0,,['Comedy'],United Artists,,,Armand Goldman,Robin Williams,Mike Nichols,1996,5.976146870967742,viernes
0.0,249882,Gospa,0.918504,1995-10-12,0.0,Virgin Mary,7.0,2.0,,['Drama'],,,,Father Jozo Zovko,Martin Sheen,Jakov Sedlar,1995,0.0,jueves
0.0,16388,The Brothers McMullen,2.039196,1995-08-09,0.0,The Brothers McMullen,6.3,23.0,,"['Comedy', 'Drama', 'Romance']",Fox Searchlight Pictures,,,Susan,Shari Albert,Edward Burns,1995,0.0,miã©rcoles
19000000.0,9737,Bad Boys,9.262184,1995-04-07,141407024.0,Bad Boys,6.5,1729.0,Bad Boys Collection,"['Action', 'Comedy', 'Crime', 'Thriller']",Columbia Pictures,Don Simpson/Jerry Bruckheimer Films,,Detective Mike Lowrey,Will Smith,Michael Bay,1995,7.442474947368421,viernes
0.0,30765,The Amazing Panda Adventure,2.375865,1995-08-25,0.0,The Amazing Panda Adventure,5.0,31.0,,"['Action', 'Adventure', 'Drama', 'Family']",Warner Bros.,,,Michael Tyler,Stephen Lang,Christopher Cain,1995,0.0,viernes
0.0,10474,The Basketball Diaries,7.415144,1995-04-21,0.0,The Basketball Diaries,7.2,472.0,,"['Drama', 'Crime']",New Line Cinema,Island Pictures,,Jim Carroll,Leonardo DiCaprio,Scott Kalvert,1995,0.0,viernes
4000000.0,22279,An Awfully Big Adventure,0.922958,1995-07-21,851545.0,An Awfully Big Adventure,6.0,11.0,,"['Romance', 'Drama', 'Comedy']",Fine Line Features,BBC,British Screen Productions,P.L. O'Hara,Alan Rickman,Mike Newell,1995,0.21288625,viernes
0.0,30157,Amateur,1.759012,1994-08-05,0.0,Amateur,6.5,21.0,,"['Crime', 'Comedy', 'Drama', 'Thriller']",Channel Four Films,Zenith Entertainment,American Playhouse,Isabelle,Isabelle Huppert,Hal Hartley,1994,0.0,viernes
52000000.0,568,Apollo 13,18.761467,1995-06-30,355237933.0,Apollo 13,7.3,1637.0,,['Drama'],Imagine Entertainment,Universal Pictures,,Jim Lovell,Tom Hanks,Ron Howard,1995,6.831498711538462,viernes
28000000.0,11780,Rob Roy,10.193549,1995-04-13,31596911.0,Rob Roy,6.5,151.0,,['Adventure'],United Artists,Talisman Productions,,Robert Roy MacGregor (Rob Roy),Liam Neeson,Michael Caton-Jones,1995,1.1284611071428572,jueves
0.0,34996,The Addiction,3.137285,1995-01-10,0.0,The Addiction,6.4,46.0,,"['Drama', 'Horror']",October Films,Guild,Fastnet Films,Kathleen Conklin,Lili Taylor,Abel Ferrara,1995,0.0,martes
100000000.0,414,Batman Forever,13.321354,1995-06-16,336529144.0,Batman Forever,5.2,1529.0,Batman Collection,"['Action', 'Crime', 'Fantasy']",Warner Bros.,Polygram Filmed Entertainment,,Bruce Wayne / Batman,Val Kilmer,Joel Schumacher,1995,3.36529144,viernes
0.0,649,Belle de jour,10.142662,1967-05-24,0.0,Belle de Jour,7.3,163.0,,"['Drama', 'Romance']",Paris Films Productions,Five Films,Robert et Raymond Hakim,Séverine Serizy,Catherine Deneuve,Luis Buñuel,1967,0.0,miã©rcoles
0.0,1873,Beyond Rangoon,2.04189,1995-05-24,0.0,Beyond Rangoon,6.4,21.0,,"['Drama', 'Thriller']",Columbia Pictures,Castle Rock Entertainment,,Laura Bowman,Patricia Arquette,John Boorman,1995,0.0,miã©rcoles
2000000.0,5894,Blue in the Face,11.528147,1995-09-15,1275000.0,Blue in the Face,6.8,28.0,Brooklyn Cigar Store Collection,['Comedy'],Miramax Films,InterAL,,Auggie Wren,Harvey Keitel,Paul Auster,1995,0.6375,viernes
11000000.0,1775,Canadian Bacon,5.391556,1995-06-08,178104.0,Canadian Bacon,5.9,57.0,,"['Action', 'Comedy']",PolyGram Filmed Entertainment,,,Sheriff Bud B. Boomer,John Candy,Michael Moore,1995,0.0161912727272727,jueves
50000000.0,8839,Casper,12.812539,1995-05-26,287928194.0,Casper,6.0,1045.0,Casper Collection,"['Fantasy', 'Comedy', 'Family']",Universal Pictures,Amblin Entertainment,The Harvey Entertainment Company,Kathleen 'Kat' Harvey,Christina Ricci,Brad Silberling,1995,5.75856388,viernes
25000000.0,20649,Clockers,4.558992,1995-09-15,13071518.0,Clockers,6.8,69.0,,"['Mystery', 'Crime', 'Drama']",Universal Pictures,40 Acres & A Mule Filmworks,,Det. Rocco Klein,Harvey Keitel,Spike Lee,1995,0.52286072,viernes
50000000.0,10329,Congo,7.260574,1995-06-09,152022101.0,Congo,5.0,214.0,,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",Paramount Pictures,"Kennedy/Marshall Company, The",,Dr. Karen Ross,Laura Linney,Frank Marshall,1995,3.04044202,viernes
53000000.0,8963,Crimson Tide,8.657365,1995-05-12,157387195.0,Crimson Tide,7.0,508.0,,"['Action', 'Thriller', 'Drama']",Hollywood Pictures,Don Simpson/Jerry Bruckheimer Films,,Lt. Commander Ron Hunter,Denzel Washington,Tony Scott,1995,2.969569716981132,viernes
0.0,26564,Crumb,3.620388,1994-09-10,3174695.0,Crumb,7.6,71.0,,['Documentary'],Superior Pictures,,,Himself,Robert Crumb,Terry Zwigoff,1994,0.0,sã¡bado
7000000.0,8068,Desperado,6.950458,1995-08-25,25405445.0,Desperado,6.8,898.0,Mexico Trilogy,"['Thriller', 'Action', 'Crime']",Columbia Pictures,Los Hooligans Productions,,El Mariachi,Antonio Banderas,Robert Rodriguez,1995,3.6293492857142855,viernes
27000000.0,8512,Devil in a Blue Dress,4.646132,1995-09-15,16140822.0,Devil in a Blue Dress,6.3,88.0,,"['Drama', 'Mystery', 'Thriller']",TriStar Pictures,Mundy Lane Entertainment,,Ezekiel 'Easy' Rawlins,Denzel Washington,Carl Franklin,1995,0.5978082222222222,viernes
90000000.0,1572,Die Hard: With a Vengeance,15.138855,1995-05-19,366101666.0,Die Hard: With a Vengeance,6.9,2094.0,Die Hard Collection,"['Action', 'Thriller']",Twentieth Century Fox Film Corporation,Cinergi Pictures Entertainment,,John McClane,Bruce Willis,John McTiernan,1995,4.067796288888889,viernes
0.0,13552,The Doom Generation,7.120806,1995-10-27,0.0,The Doom Generation,5.6,57.0,Teenage Apocalypse Trilogy,"['Action', 'Comedy', 'Crime', 'Drama']",Why Not Productions,Desperate Pictures,Blurco,Amy Blue,Rose McGowan,Gregg Araki,1995,0.0,viernes
0.0,259209,Feast of July,0.523575,1995-10-12,0.0,Feast of July,0.0,0.0,,"['Drama', 'Crime']",Touchstone Pictures,Merchant Ivory Productions,,Bella Ford,Embeth Davidtz,Christopher Menaul,1995,0.0,jueves
55000000.0,6520,First Knight,15.178338,1995-07-07,127600435.0,First Knight,5.9,319.0,,"['Action', 'Adventure', 'Drama', 'Romance']",Columbia Pictures Corporation,First Knight Productions,,King Arthur,Sean Connery,Jerry Zucker,1995,2.320007909090909,viernes
0.0,9073,Free Willy 2 - The Adventure Home,7.575098,1995-07-19,0.0,Free Willy 2 - The Adventure Home,5.5,130.0,Free Willy Collection,['Adventure'],Regency Enterprises,Alcor Films,Canal+,Jesse,Jason James Richter,Dwight H. Little,1995,0.0,miã©rcoles
20000000.0,10428,Hackers,14.810519,1995-09-14,7563728.0,Hackers,6.2,406.0,,"['Action', 'Crime', 'Thriller', 'Drama']",United Artists,Suftley,,Dade Murphy / 'Crash Override' / 'Zero Cool',Jonny Lee Miller,Iain Softley,1995,0.3781864,jueves
0.0,17447,Jeffrey,3.196456,1995-08-18,0.0,Jeffrey,6.5,19.0,,"['Comedy', 'Drama', 'Romance']",The Booking Office,Workin' Man Films,,Jeffrey,Steven Weber,Christopher Ashley,1995,0.0,viernes
25000000.0,9886,Johnny Mnemonic,11.715868,1995-05-26,19075720.0,Johnny Mnemonic,5.5,380.0,,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']",TriStar Pictures,Alliance Communications Corporation,,Johnny Mnemonic,Keanu Reeves,Robert Longo,1995,0.7630288,viernes
90000000.0,9482,Judge Dredd,8.184815,1995-06-30,113493481.0,Judge Dredd,5.4,643.0,,['Science Fiction'],Hollywood Pictures,Cinergi Pictures Entertainment,,Judge Joseph Dredd,Sylvester Stallone,Danny Cannon,1995,1.2610386777777778,viernes
0.0,19326,Jury Duty,3.676921,1995-04-12,17014653.0,Jury Duty,4.0,34.0,,"['Comedy', 'Drama']",TriStar Pictures,,,Tommy Collins,Pauly Shore,John Fortenberry,1995,0.0,miã©rcoles
1500000.0,9344,Kids,4.877872,1995-07-28,7412216.0,Kids,6.8,280.0,,"['Drama', 'Crime']",Miramax Films,,,Telly,Leo Fitzpatrick,Larry Clark,1995,4.941477333333333,viernes
500000.0,9071,Living in Oblivion,10.058329,1995-01-20,1148752.0,Living in Oblivion,7.2,64.0,,"['Drama', 'Comedy']",JDI productions,Lemon Sky Productions,,Nick Reve,Steve Buscemi,Tom DiCillo,1995,2.297504,viernes
0.0,8973,Lord of Illusions,4.102409,1995-08-25,0.0,Lord of Illusions,5.9,87.0,,"['Mystery', 'Horror', 'Thriller']",United Artists,Seraphim Films,,Harry D'Amour,Scott Bakula,Clive Barker,1995,0.0,viernes
0.0,15730,Love & Human Remains,0.354014,1993-05-20,0.0,Love & Human Remains,7.0,7.0,,"['Comedy', 'Drama']",The Ontario Film Development Corporation,First Choice Films,Atlantis Films,David,Thomas Gibson,Denys Arcand,1993,0.0,jueves
0.0,47608,Mad Love,2.624771,1995-05-26,15453274.0,Mad Love,5.5,27.0,,"['Drama', 'Family', 'Romance']",Touchstone Pictures,,,Matt Leland,Chris O'Donnell,Antonia Bird,1995,0.0,viernes
6000000.0,2293,Mallrats,8.25547,1995-10-20,2122561.0,Mallrats,6.8,400.0,,"['Romance', 'Comedy']",Universal Pictures,Gramercy Pictures,Alphaville Films,Brodie Bruce,Jason Lee,Kevin Smith,1995,0.3537601666666666,viernes
15000000.0,9070,Mighty Morphin Power Rangers: The Movie,7.024227,1995-06-30,66000000.0,Mighty Morphin Power Rangers: The Movie,5.2,153.0,Power Rangers Collection,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",Twentieth Century Fox Film Corporation,Saban Entertainment,Toei Company,Kimberly Hart / Pink Ranger,Amy Jo Johnson,Bryan Spicer,1995,4.4,viernes
0.0,68274,Moonlight and Valentino,1.01115,1995-09-29,0.0,Moonlight and Valentino,5.6,10.0,,"['Comedy', 'Drama', 'Romance']",PolyGram Filmed Entertainment,Working Title Films,,Rebecca Trager Lott,Elizabeth Perkins,David Anspaugh,1995,0.0,viernes
2.0,48787,Mute Witness,2.466066,1995-09-28,1.0,Mute Witness,6.4,36.0,,"['Thriller', 'Foreign']",Comet Film Produktion GmbH,Avrora Media,Cobblestone Pictures,Billy Hughes,Marina Zudina,Anthony Waller,1995,0.5,jueves
0.0,34574,Nadja,7.720056,1994-09-13,0.0,Nadja,5.9,12.0,,"['Horror', 'Thriller']",Kino Link Company,,,Nadja,Elina Löwensohn,Michael Almereyda,1994,0.0,martes
22000000.0,1642,The Net,13.304342,1995-07-28,110627965.0,The Net,5.6,359.0,Síť (kolekce),"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",Columbia Pictures,,,Angela Bennett/Ruth Marx,Sandra Bullock,Irwin Winkler,1995,5.028543863636363,viernes
0.0,11472,Nine Months,8.482834,1995-07-12,69660733.0,Nine Months,5.5,171.0,,['Comedy'],Twentieth Century Fox Film Corporation,1492 Pictures,,Samuel Faulkner,Hugh Grant,Chris Columbus,1995,0.0,miã©rcoles
150000.0,36196,Party Girl,1.165039,1995-06-09,472370.0,Party Girl,5.8,14.0,,['Comedy'],Party Productions,,,Mary,Parker Posey,Daisy von Scherler Mayer,1995,3.1491333333333333,viernes
8.0,11980,The Prophecy,10.187623,1995-09-01,16.0,The Prophecy,6.4,139.0,The Prophecy Collection,"['Fantasy', 'Horror', 'Thriller']",Dimension Films,,,Gabriel,Christopher Walken,Gregory Widen,1995,2.0,viernes
0.0,58372,Reckless,0.119713,1995-11-17,0.0,Reckless,10.0,1.0,,"['Fantasy', 'Comedy', 'Drama']",Playhouse International Pictures,American Playhouse,"Samuel Goldwyn Company, The",Rachel,Mia Farrow,Norman René,1995,0.0,viernes
0.0,32646,Safe,8.180047,1995-06-23,0.0,Safe,7.2,62.0,,['Drama'],Killer Films,American Playhouse,Kardana Films,Carol White,Julianne Moore,Todd Haynes,1995,0.0,viernes
50000000.0,10533,The Scarlet Letter,6.752119,1995-10-13,10382407.0,The Scarlet Letter,5.5,111.0,,"['Drama', 'History', 'Romance']",Hollywood Pictures,Cinergi Pictures Entertainment,,Hester Prynne,Demi Moore,Roland Joffé,1995,0.20764814,viernes
0.0,56088,The Show,0.159596,1995-08-25,0.0,The Show,5.3,2.0,,['Documentary'],,,,Himself,Kurtis Blow,,1995,0.0,viernes
45000000.0,10802,Showgirls,17.502375,1995-09-22,20350754.0,Showgirls,4.9,261.0,Showgirls Collection,['Drama'],United Artists,Le Studio Canal+,Carolco Pictures,Nomi Malone,Elizabeth Berkley,Paul Verhoeven,1995,0.4522389777777778,viernes
7000000.0,10149,Smoke,5.552946,1995-06-09,8349430.0,Smoke,7.2,115.0,Brooklyn Cigar Store Collection,"['Comedy', 'Drama']",Miramax Films,,,Augustus 'Auggie' Wren,Harvey Keitel,Wayne Wang,1995,1.1927757142857145,viernes
0.0,18402,Something to Talk About,3.743212,1995-08-04,50892160.0,Something to Talk About,5.7,60.0,,['Comedy'],Spring Creek Productions,Warner Bros.,Hawn / Sylbert Movie Company,Grace King Bichon,Julia Roberts,Lasse Hallström,1995,0.0,viernes
35000000.0,9348,Species,13.492845,1995-07-07,113374103.0,Species,5.5,457.0,Species Collection,"['Science Fiction', 'Horror', 'Action']",Metro-Goldwyn-Mayer (MGM),,,Sil,Natasha Henstridge,Roger Donaldson,1995,3.2392600857142857,viernes
0.0,139408,The Stars Fell on Henrietta,0.913522,1995-09-15,0.0,The Stars Fell on Henrietta,6.6,6.0,,['Drama'],Malpaso Productions,Butcher's Run Films,Warner Bros.,Mr. Cox,Robert Duvall,James Keach,1995,0.0,viernes
42000000.0,281,Strange Days,11.223055,1995-10-13,7959291.0,Strange Days,6.8,334.0,,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",Lightstorm Entertainment,,,Lenny Nero,Ralph Fiennes,Kathryn Bigelow,1995,0.1895069285714285,viernes
0.0,5967,Les parapluies de Cherbourg,8.133881,1964-02-19,0.0,The Umbrellas of Cherbourg,7.6,119.0,,"['Drama', 'Romance']",Beta Film,Madeleine Films,Parc Film,Geneviève Emery,Catherine Deneuve,Jacques Demy,1964,0.0,miã©rcoles
14000000.0,79593,The Tie That Binds,1.820419,1995-09-08,5780000.0,The Tie That Binds,4.6,9.0,,['Thriller'],Hollywood Pictures,PolyGram Filmed Entertainment,Interscope Communications,Leann Netherwood,Daryl Hannah,Wesley Strick,1995,0.4128571428571428,viernes
0.0,47939,Three Wishes,11.002046,1995-10-27,7025496.0,Three Wishes,6.1,18.0,,"['Drama', 'Fantasy']",Savoy Pictures,,,Jack McCloud,Patrick Swayze,Martha Coolidge,1995,0.0,viernes
0.0,36834,Total Eclipse,4.546552,1995-11-02,339889.0,Total Eclipse,6.5,112.0,,"['Drama', 'Romance']",Société Française de Production (SFP),FIT Productions,Portman Productions,Arthur Rimbaud,Leonardo DiCaprio,Agnieszka Holland,1995,0.0,jueves
0.0,9090,"To Wong Foo, Thanks for Everything! Julie Newmar",7.653446,1995-09-07,47774193.0,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117.0,,['Comedy'],Universal Pictures,Amblin Entertainment,,Vida Boheme,Patrick Swayze,Beeban Kidron,1995,0.0,jueves
60000000.0,3512,Under Siege 2: Dark Territory,7.490247,1995-07-13,104324083.0,Under Siege 2: Dark Territory,5.6,217.0,Under Siege Collection,"['Action', 'Thriller']",Regency Enterprises,Warner Bros.,Seagal/Nasso Productions,Casey Ryback,Steven Seagal,Geoff Murphy,1995,1.738734716666667,jueves
0.0,52856,Unstrung Heroes,2.881689,1995-09-15,0.0,Unstrung Heroes,6.4,9.0,,"['Comedy', 'Drama', 'Family']",Hollywood Pictures,,,Selma Lidz,Andie MacDowell,Diane Keaton,1995,0.0,viernes
0.0,77350,Unzipped,0.786023,1995-08-11,0.0,Unzipped,6.0,6.0,,['Documentary'],,,,herself,Sandra Bernhard,Douglas Keeve,1995,0.0,viernes
20000000.0,9560,A Walk in the Clouds,9.715639,1995-08-11,50012507.0,A Walk in the Clouds,6.5,168.0,,"['Drama', 'Romance']",Twentieth Century Fox Film Corporation,Zucker Brothers Productions,,Paul Sutton,Keanu Reeves,Alfonso Aráu,1995,2.50062535,viernes
